filename,width,height,class,xmin,ymin,xmax,ymax
Cross (561).png,120,120,Crosswalk,11,71,54,88
Cross (561).png,120,120,Crosswalk,49,62,80,76
Cross (562).png,120,120,Crosswalk,1,61,43,79
Cross (562).png,120,120,Crosswalk,41,65,88,94
Cross (562).png,120,120,Crosswalk,87,70,120,104
Cross (564).png,120,120,Crosswalk,9,68,120,77
Cross (565).png,120,120,Crosswalk,1,49,45,95
Cross (565).png,120,120,Crosswalk,46,55,74,100
Cross (565).png,120,120,Crosswalk,76,59,106,102
Cross (566).png,120,120,Crosswalk,4,38,101,80
Cross (566).png,120,120,Crosswalk,77,34,120,112
Cross (567).png,120,120,Crosswalk,9,75,37,95
Cross (567).png,120,120,Crosswalk,33,68,73,85
Cross (567).png,120,120,Crosswalk,67,61,98,74
Cross (567).png,120,120,Crosswalk,93,57,120,68
Cross (568).png,120,120,Crosswalk,5,59,33,101
Cross (568).png,120,120,Crosswalk,33,71,80,116
Cross (568).png,120,120,Crosswalk,82,84,120,120
Cross (568).png,120,120,Crosswalk,48,34,76,43
Cross (568).png,120,120,Crosswalk,76,37,101,44
Cross (569).png,120,120,Crosswalk,29,67,61,81
Cross (569).png,120,120,Crosswalk,61,75,95,92
Cross (569).png,120,120,Crosswalk,96,82,120,102
Cross (57).png,120,120,Crosswalk,74,81,119,99
Cross (57).png,120,120,Crosswalk,38,76,76,91
Cross (57).png,120,120,Crosswalk,1,73,40,85
Cross (570).png,120,120,Crosswalk,2,20,41,55
Cross (570).png,120,120,Crosswalk,20,35,78,95
Cross (570).png,120,120,Crosswalk,44,54,120,120
Cross (571).png,120,120,Crosswalk,25,75,120,88
Cross (571).png,120,120,Crosswalk,5,64,65,76
Cross (571).png,120,120,Crosswalk,24,56,81,66
Cross (572).png,120,120,Crosswalk,1,31,39,120
Cross (572).png,120,120,Crosswalk,38,38,120,120
Cross (573).png,120,120,Crosswalk,1,34,30,64
Cross (573).png,120,120,Crosswalk,30,42,89,71
Cross (573).png,120,120,Crosswalk,69,50,120,84
Cross (574).png,120,120,Crosswalk,1,107,108,114
Cross (576).png,120,120,Crosswalk,1,30,30,39
Cross (576).png,120,120,Crosswalk,29,32,53,44
Cross (576).png,120,120,Crosswalk,51,36,78,46
Cross (576).png,120,120,Crosswalk,77,38,120,55
Cross (577).png,120,120,Crosswalk,1,76,93,83
Cross (578).png,120,120,Crosswalk,2,73,43,88
Cross (578).png,120,120,Crosswalk,34,65,96,81
Cross (578).png,120,120,Crosswalk,85,58,120,76
Cross (579).png,120,120,Crosswalk,1,33,58,97
Cross (579).png,120,120,Crosswalk,54,49,120,120
Cross (58).png,120,120,Crosswalk,0,43,34,72
Cross (58).png,120,120,Crosswalk,29,40,62,65
Cross (58).png,120,120,Crosswalk,58,38,89,60
Cross (58).png,120,120,Crosswalk,85,34,120,54
Cross (580).png,120,120,Crosswalk,1,68,34,116
Cross (580).png,120,120,Crosswalk,26,57,66,86
Cross (580).png,120,120,Crosswalk,50,44,84,70
Cross (580).png,120,120,Crosswalk,69,36,100,52
Cross (580).png,120,120,Crosswalk,82,24,119,39
Cross (580).png,120,120,Crosswalk,38,10,57,18
Cross (580).png,120,120,Crosswalk,59,14,88,20
Cross (580).png,120,120,Crosswalk,1,12,26,16
Cross (581).png,120,120,Crosswalk,2,94,63,120
Cross (581).png,120,120,Crosswalk,49,80,120,101
Cross (581).png,120,120,Crosswalk,1,56,48,58
Cross (582).png,120,120,Crosswalk,2,39,58,54
Cross (582).png,120,120,Crosswalk,48,31,93,45
Cross (582).png,120,120,Crosswalk,88,22,120,35
Cross (582).png,120,120,Crosswalk,50,97,120,120
Cross (583).png,120,120,Crosswalk,2,56,45,82
Cross (583).png,120,120,Crosswalk,40,42,86,65
Cross (584).png,120,120,Crosswalk,1,82,120,90
Cross (584).png,120,120,Crosswalk,1,64,120,68
Cross (586).png,120,120,Crosswalk,1,114,120,120
Cross (586).png,120,120,Crosswalk,17,96,41,101
Cross (586).png,120,120,Crosswalk,53,97,68,99
Cross (586).png,120,120,Crosswalk,76,97,105,101
Cross (587).png,120,120,Crosswalk,21,101,117,105
Cross (587).png,120,120,Crosswalk,41,91,100,94
Cross (587).png,120,120,Crosswalk,18,90,35,98
Cross (587).png,120,120,Crosswalk,6,95,24,104
Cross (587).png,120,120,Crosswalk,110,92,120,97
Cross (589).png,120,120,Crosswalk,27,81,62,95
Cross (589).png,120,120,Crosswalk,60,84,96,99
Cross (589).png,120,120,Crosswalk,92,89,120,106
Cross (590).png,120,120,Crosswalk,1,41,43,81
Cross (590).png,120,120,Crosswalk,34,52,79,98
Cross (590).png,120,120,Crosswalk,71,67,120,109
Cross (591).png,120,120,Crosswalk,1,48,34,70
Cross (591).png,120,120,Crosswalk,36,43,72,63
Cross (591).png,120,120,Crosswalk,72,38,117,54
Cross (592).png,120,120,Crosswalk,1,59,35,85
Cross (592).png,120,120,Crosswalk,30,65,70,100
Cross (592).png,120,120,Crosswalk,61,76,120,120
Cross (593).png,120,120,Crosswalk,1,47,32,69
Cross (593).png,120,120,Crosswalk,31,43,68,59
Cross (593).png,120,120,Crosswalk,59,39,103,54
Cross (594).png,120,120,Crosswalk,1,40,24,55
Cross (594).png,120,120,Crosswalk,19,34,47,46
Cross (594).png,120,120,Crosswalk,41,26,73,33
Cross (594).png,120,120,Crosswalk,67,19,90,26
Cross (594).png,120,120,Crosswalk,86,15,107,21
Cross (594).png,120,120,Crosswalk,106,10,118,17
Cross (597).png,120,120,Crosswalk,1,79,109,83
Cross (598).png,120,120,Crosswalk,1,30,42,57
Cross (598).png,120,120,Crosswalk,30,37,66,71
Cross (598).png,120,120,Crosswalk,59,47,92,84
Cross (598).png,120,120,Crosswalk,88,56,120,112
Cross (599).png,120,120,Crosswalk,13,93,120,113
Cross (599).png,120,120,Crosswalk,14,82,63,90
Cross (599).png,120,120,Crosswalk,59,79,91,89
Cross (6).png,120,120,Crosswalk,0,95,98,101
Cross (60).png,120,120,Crosswalk,85,67,119,111
Cross (60).png,120,120,Crosswalk,50,57,86,100
Cross (60).png,120,120,Crosswalk,24,51,51,87
Cross (60).png,120,120,Crosswalk,0,41,25,77
Cross (60).png,120,120,Crosswalk,70,1,119,6
Cross (601).png,120,120,Crosswalk,1,36,30,55
Cross (601).png,120,120,Crosswalk,25,44,52,60
Cross (601).png,120,120,Crosswalk,47,50,76,65
Cross (601).png,120,120,Crosswalk,72,56,120,73
Cross (602).png,120,120,Crosswalk,1,101,30,109
Cross (602).png,120,120,Crosswalk,22,105,53,113
Cross (602).png,120,120,Crosswalk,49,110,78,119
Cross (602).png,120,120,Crosswalk,79,114,120,120
Cross (603).png,120,120,Crosswalk,1,86,49,97
Cross (603).png,120,120,Crosswalk,48,91,120,104
Cross (603).png,120,120,Crosswalk,5,66,51,69
Cross (603).png,120,120,Crosswalk,57,70,87,76
Cross (603).png,120,120,Crosswalk,84,75,110,84
Cross (603).png,120,120,Crosswalk,107,81,120,89
Cross (605).png,120,120,Crosswalk,11,77,106,80
Cross (607).png,120,120,Crosswalk,1,69,90,75
Cross (607).png,120,120,Crosswalk,3,60,92,63
Cross (608).png,120,120,Crosswalk,81,81,107,98
Cross (608).png,120,120,Crosswalk,107,83,120,104
Cross (609).png,120,120,Crosswalk,1,99,33,114
Cross (609).png,120,120,Crosswalk,32,92,56,105
Cross (609).png,120,120,Crosswalk,57,87,81,98
Cross (61).png,120,120,Crosswalk,5,50,63,58
Cross (610).png,120,120,Crosswalk,1,79,120,88
Cross (610).png,120,120,Crosswalk,1,59,69,65
Cross (611).png,120,120,Crosswalk,1,66,28,71
Cross (611).png,120,120,Crosswalk,27,69,52,75
Cross (611).png,120,120,Crosswalk,52,73,82,80
Cross (611).png,120,120,Crosswalk,79,76,120,88
Cross (612).png,120,120,Crosswalk,1,104,32,120
Cross (612).png,120,120,Crosswalk,32,100,61,113
Cross (612).png,120,120,Crosswalk,80,101,100,114
Cross (612).png,120,120,Crosswalk,99,103,120,117
Cross (613).png,120,120,Crosswalk,80,84,120,94
Cross (613).png,120,120,Crosswalk,55,88,93,101
Cross (613).png,120,120,Crosswalk,27,94,75,107
Cross (614).png,120,120,Crosswalk,4,80,120,99
Cross (614).png,120,120,Crosswalk,2,44,26,54
Cross (614).png,120,120,Crosswalk,21,37,39,44
Cross (615).png,120,120,Crosswalk,6,79,120,87
Cross (616).png,120,120,Crosswalk,1,34,33,52
Cross (616).png,120,120,Crosswalk,27,28,51,45
Cross (616).png,120,120,Crosswalk,49,24,71,42
Cross (616).png,120,120,Crosswalk,71,20,92,37
Cross (616).png,120,120,Crosswalk,92,21,111,33
Cross (618).png,120,120,Crosswalk,41,26,119,53
Cross (618).png,120,120,Crosswalk,1,34,56,68
Cross (618).png,120,120,Crosswalk,32,31,81,63
Cross (619).png,120,120,Crosswalk,1,71,45,88
Cross (619).png,120,120,Crosswalk,43,75,84,94
Cross (619).png,120,120,Crosswalk,83,79,120,103
Cross (62).png,120,120,Crosswalk,3,88,120,102
Cross (62).png,120,120,Crosswalk,61,55,118,59
Cross (620).png,120,120,Crosswalk,1,86,112,94
Cross (620).png,120,120,Crosswalk,29,68,79,73
Cross (621).png,120,120,Crosswalk,1,96,119,100
Cross (621).png,120,120,Crosswalk,38,84,92,88
Cross (623).png,120,120,Crosswalk,1,80,105,90
Cross (623).png,120,120,Crosswalk,1,62,31,69
Cross (623).png,120,120,Crosswalk,31,66,75,72
Cross (623).png,120,120,Crosswalk,86,71,116,79
Cross (624).png,120,120,Crosswalk,1,67,120,120
Cross (624).png,120,120,Crosswalk,34,52,86,68
Cross (624).png,120,120,Crosswalk,1,35,32,65
Cross (625).png,120,120,Crosswalk,1,92,115,99
Cross (626).png,120,120,Crosswalk,52,49,86,55
Cross (626).png,120,120,Crosswalk,29,52,55,58
Cross (626).png,120,120,Crosswalk,1,57,30,65
Cross (626).png,120,120,Crosswalk,48,32,69,38
Cross (627).png,120,120,Crosswalk,67,27,97,31
Cross (627).png,120,120,Crosswalk,1,56,17,70
Cross (627).png,120,120,Crosswalk,17,50,37,63
Cross (627).png,120,120,Crosswalk,34,45,54,55
Cross (627).png,120,120,Crosswalk,52,40,67,50
Cross (627).png,120,120,Crosswalk,68,36,79,46
Cross (628).png,120,120,Crosswalk,3,14,69,38
Cross (628).png,120,120,Crosswalk,35,25,99,53
Cross (628).png,120,120,Crosswalk,80,33,120,79
Cross (63).png,120,120,Crosswalk,0,23,38,45
Cross (63).png,120,120,Crosswalk,31,19,82,40
Cross (63).png,120,120,Crosswalk,78,18,119,29
Cross (63).png,120,120,Crosswalk,35,83,119,110
Cross (630).png,120,120,Crosswalk,89,86,120,104
Cross (631).png,120,120,Crosswalk,1,47,36,62
Cross (631).png,120,120,Crosswalk,30,53,57,68
Cross (631).png,120,120,Crosswalk,55,60,89,76
Cross (631).png,120,120,Crosswalk,86,65,120,83
Cross (633).png,120,120,Crosswalk,1,75,51,86
Cross (633).png,120,120,Crosswalk,45,80,92,97
Cross (633).png,120,120,Crosswalk,87,84,120,113
Cross (635).png,120,120,Crosswalk,3,50,36,63
Cross (635).png,120,120,Crosswalk,30,56,58,71
Cross (635).png,120,120,Crosswalk,53,63,82,82
Cross (635).png,120,120,Crosswalk,78,72,120,95
Cross (636).png,120,120,Crosswalk,35,91,106,97
Cross (636).png,120,120,Crosswalk,21,85,39,92
Cross (637).png,120,120,Crosswalk,1,61,120,85
Cross (638).png,120,120,Crosswalk,97,60,120,120
Cross (638).png,120,120,Crosswalk,46,69,97,120
Cross (638).png,120,120,Crosswalk,1,81,47,120
Cross (639).png,120,120,Crosswalk,1,62,34,85
Cross (639).png,120,120,Crosswalk,35,72,85,96
Cross (639).png,120,120,Crosswalk,84,80,120,107
Cross (640).png,120,120,Crosswalk,1,38,60,55
Cross (640).png,120,120,Crosswalk,24,52,95,73
Cross (640).png,120,120,Crosswalk,66,70,120,94
Cross (640).png,120,120,Crosswalk,94,89,120,120
Cross (641).png,120,120,Crosswalk,55,53,92,68
Cross (641).png,120,120,Crosswalk,72,61,107,78
Cross (641).png,120,120,Crosswalk,97,72,120,96
Cross (642).png,120,120,Crosswalk,1,32,22,53
Cross (642).png,120,120,Crosswalk,20,40,49,57
Cross (642).png,120,120,Crosswalk,1,69,15,108
Cross (642).png,120,120,Crosswalk,15,75,49,101
Cross (643).png,120,120,Crosswalk,1,53,60,83
Cross (643).png,120,120,Crosswalk,53,43,93,68
Cross (643).png,120,120,Crosswalk,88,33,120,58
Cross (644).png,120,120,Crosswalk,61,33,104,49
Cross (644).png,120,120,Crosswalk,39,44,86,60
Cross (644).png,120,120,Crosswalk,15,53,74,75
Cross (645).png,120,120,Crosswalk,38,86,88,104
Cross (645).png,120,120,Crosswalk,87,80,120,100
Cross (646).png,120,120,Crosswalk,1,18,51,120
Cross (646).png,120,120,Crosswalk,52,44,94,120
Cross (646).png,120,120,Crosswalk,90,70,120,120
Cross (647).png,120,120,Crosswalk,1,66,18,88
Cross (647).png,120,120,Crosswalk,16,65,45,81
Cross (647).png,120,120,Crosswalk,46,62,68,77
Cross (647).png,120,120,Crosswalk,66,58,106,71
Cross (647).png,120,120,Crosswalk,103,55,119,66
Cross (649).png,120,120,Crosswalk,19,29,73,52
Cross (649).png,120,120,Crosswalk,45,50,92,76
Cross (649).png,120,120,Crosswalk,71,72,120,97
Cross (649).png,120,120,Crosswalk,90,88,120,120
Cross (650).png,120,120,Crosswalk,1,79,120,96
Cross (651).png,120,120,Crosswalk,28,83,105,94
Cross (651).png,120,120,Crosswalk,93,69,120,82
Cross (651).png,120,120,Crosswalk,1,67,84,70
Cross (652).png,120,120,Crosswalk,1,32,29,43
Cross (652).png,120,120,Crosswalk,26,38,55,53
Cross (652).png,120,120,Crosswalk,51,46,81,64
Cross (652).png,120,120,Crosswalk,75,54,112,73
Cross (652).png,120,120,Crosswalk,99,59,120,83
Cross (653).png,120,120,Crosswalk,1,61,33,72
Cross (653).png,120,120,Crosswalk,33,53,57,65
Cross (653).png,120,120,Crosswalk,56,48,83,57
Cross (653).png,120,120,Crosswalk,84,45,113,52
Cross (655).png,120,120,Crosswalk,10,87,120,98
Cross (655).png,120,120,Crosswalk,82,58,120,63
Cross (655).png,120,120,Crosswalk,1,64,14,74
Cross (656).png,120,120,Crosswalk,1,54,88,73
Cross (656).png,120,120,Crosswalk,20,32,41,40
Cross (657).png,120,120,Crosswalk,70,48,115,58
Cross (657).png,120,120,Crosswalk,48,57,88,69
Cross (657).png,120,120,Crosswalk,26,65,64,79
Cross (657).png,120,120,Crosswalk,4,73,42,86
Cross (657).png,120,120,Crosswalk,1,80,22,100
Cross (658).png,120,120,Crosswalk,1,64,31,120
Cross (658).png,120,120,Crosswalk,22,56,60,103
Cross (658).png,120,120,Crosswalk,51,56,73,90
Cross (658).png,120,120,Crosswalk,69,61,113,78
Cross (659).png,120,120,Crosswalk,56,52,104,66
Cross (659).png,120,120,Crosswalk,37,65,81,78
Cross (659).png,120,120,Crosswalk,15,73,53,91
Cross (659).png,120,120,Crosswalk,1,84,24,105
Cross (66).png,120,120,Crosswalk,74,0,104,7
Cross (66).png,120,120,Crosswalk,70,4,97,12
Cross (66).png,120,120,Crosswalk,64,9,92,18
Cross (66).png,120,120,Crosswalk,57,15,87,22
Cross (66).png,120,120,Crosswalk,50,19,84,27
Cross (66).png,120,120,Crosswalk,41,23,79,33
Cross (66).png,120,120,Crosswalk,34,29,73,41
Cross (66).png,120,120,Crosswalk,26,36,68,46
Cross (66).png,120,120,Crosswalk,20,42,66,53
Cross (66).png,120,120,Crosswalk,12,48,60,60
Cross (66).png,120,120,Crosswalk,6,55,56,68
Cross (66).png,120,120,Crosswalk,11,63,51,77
Cross (66).png,120,120,Crosswalk,13,74,41,99
Cross (660).png,120,120,Crosswalk,1,70,120,91
Cross (661).png,120,120,Crosswalk,1,34,99,52
Cross (661).png,120,120,Crosswalk,59,15,120,33
Cross (662).png,120,120,Crosswalk,6,60,72,90
Cross (662).png,120,120,Crosswalk,48,51,91,75
Cross (662).png,120,120,Crosswalk,78,39,120,60
Cross (666).png,120,120,Crosswalk,1,93,120,102
Cross (666).png,120,120,Crosswalk,18,80,55,83
Cross (668).png,120,120,Crosswalk,1,55,46,70
Cross (668).png,120,120,Crosswalk,23,60,71,81
Cross (668).png,120,120,Crosswalk,60,66,120,99
Cross (669).png,120,120,Crosswalk,1,47,106,54
Cross (669).png,120,120,Crosswalk,21,31,76,34
Cross (669).png,120,120,Crosswalk,102,33,120,44
Cross (669).png,120,120,Crosswalk,1,33,8,42
Cross (67).png,120,120,Crosswalk,42,31,71,53
Cross (67).png,120,120,Crosswalk,20,30,43,47
Cross (67).png,120,120,Crosswalk,1,32,22,44
Cross (67).png,120,120,Crosswalk,67,34,87,48
Cross (670).png,120,120,Crosswalk,15,33,55,45
Cross (670).png,120,120,Crosswalk,49,39,81,51
Cross (670).png,120,120,Crosswalk,77,45,120,60
Cross (671).png,120,120,Crosswalk,1,53,72,69
Cross (672).png,120,120,Crosswalk,1,108,33,118
Cross (672).png,120,120,Crosswalk,35,106,64,115
Cross (672).png,120,120,Crosswalk,66,103,96,111
Cross (673).png,120,120,Crosswalk,1,77,120,88
Cross (673).png,120,120,Crosswalk,4,51,79,55
Cross (675).png,120,120,Crosswalk,1,24,24,46
Cross (675).png,120,120,Crosswalk,19,31,49,56
Cross (675).png,120,120,Crosswalk,41,40,75,67
Cross (675).png,120,120,Crosswalk,75,43,94,63
Cross (675).png,120,120,Crosswalk,53,70,120,120
Cross (675).png,120,120,Crosswalk,18,83,59,120
Cross (675).png,120,120,Crosswalk,1,88,21,120
Cross (676).png,120,120,Crosswalk,8,64,23,72
Cross (676).png,120,120,Crosswalk,18,72,35,81
Cross (676).png,120,120,Crosswalk,29,79,49,92
Cross (676).png,120,120,Crosswalk,39,87,62,104
Cross (676).png,120,120,Crosswalk,51,97,77,114
Cross (676).png,120,120,Crosswalk,63,109,108,120
Cross (677).png,120,120,Crosswalk,1,67,22,100
Cross (677).png,120,120,Crosswalk,19,61,47,93
Cross (677).png,120,120,Crosswalk,47,60,73,84
Cross (677).png,120,120,Crosswalk,73,57,102,75
Cross (677).png,120,120,Crosswalk,102,51,120,67
Cross (677).png,120,120,Crosswalk,39,32,60,38
Cross (677).png,120,120,Crosswalk,62,32,84,42
Cross (677).png,120,120,Crosswalk,83,38,100,45
Cross (677).png,120,120,Crosswalk,102,43,120,48
Cross (679).png,120,120,Crosswalk,7,42,107,50
Cross (679).png,120,120,Crosswalk,91,23,110,32
Cross (679).png,120,120,Crosswalk,103,29,120,38
Cross (679).png,120,120,Crosswalk,1,20,61,23
Cross (68).png,120,120,Crosswalk,3,46,32,75
Cross (68).png,120,120,Crosswalk,29,54,58,86
Cross (68).png,120,120,Crosswalk,55,65,87,102
Cross (68).png,120,120,Crosswalk,84,74,120,118
Cross (681).png,120,120,Crosswalk,1,23,31,46
Cross (681).png,120,120,Crosswalk,24,29,61,55
Cross (681).png,120,120,Crosswalk,52,37,110,64
Cross (682).png,120,120,Crosswalk,14,60,36,70
Cross (682).png,120,120,Crosswalk,1,67,20,80
Cross (682).png,120,120,Crosswalk,1,114,120,120
Cross (682).png,120,120,Crosswalk,72,51,120,57
Cross (683).png,120,120,Crosswalk,14,51,47,61
Cross (683).png,120,120,Crosswalk,29,58,66,72
Cross (683).png,120,120,Crosswalk,45,64,82,85
Cross (683).png,120,120,Crosswalk,74,73,114,100
Cross (683).png,120,120,Crosswalk,93,82,120,114
Cross (683).png,120,120,Crosswalk,73,32,105,37
Cross (683).png,120,120,Crosswalk,56,36,79,42
Cross (683).png,120,120,Crosswalk,33,41,59,47
Cross (684).png,120,120,Crosswalk,1,21,25,47
Cross (684).png,120,120,Crosswalk,21,30,54,58
Cross (684).png,120,120,Crosswalk,52,38,86,72
Cross (684).png,120,120,Crosswalk,85,50,120,98
Cross (686).png,120,120,Crosswalk,2,77,72,109
Cross (686).png,120,120,Crosswalk,67,65,120,97
Cross (688).png,120,120,Crosswalk,28,80,66,99
Cross (688).png,120,120,Crosswalk,62,84,97,111
Cross (688).png,120,120,Crosswalk,93,92,120,120
Cross (688).png,120,120,Crosswalk,92,63,120,69
Cross (689).png,120,120,Crosswalk,1,24,21,38
Cross (689).png,120,120,Crosswalk,16,32,41,48
Cross (689).png,120,120,Crosswalk,32,36,58,53
Cross (689).png,120,120,Crosswalk,1,67,50,92
Cross (69).png,120,120,Crosswalk,91,44,119,68
Cross (69).png,120,120,Crosswalk,66,39,92,58
Cross (69).png,120,120,Crosswalk,44,34,67,51
Cross (69).png,120,120,Crosswalk,30,29,48,46
Cross (69).png,120,120,Crosswalk,0,25,31,40
Cross (690).png,120,120,Crosswalk,1,74,82,80
Cross (690).png,120,120,Crosswalk,94,60,102,68
Cross (690).png,120,120,Crosswalk,101,64,115,70
Cross (690).png,120,120,Crosswalk,24,58,61,61
Cross (690).png,120,120,Crosswalk,1,60,10,68
Cross (691).png,120,120,Crosswalk,1,64,120,71
Cross (693).png,120,120,Crosswalk,28,50,66,66
Cross (693).png,120,120,Crosswalk,60,44,89,58
Cross (693).png,120,120,Crosswalk,84,39,107,50
Cross (693).png,120,120,Crosswalk,101,33,120,44
Cross (693).png,120,120,Crosswalk,33,70,72,91
Cross (693).png,120,120,Crosswalk,63,77,86,102
Cross (693).png,120,120,Crosswalk,81,83,120,120
Cross (694).png,120,120,Crosswalk,1,31,23,55
Cross (694).png,120,120,Crosswalk,22,45,43,60
Cross (694).png,120,120,Crosswalk,41,50,66,76
Cross (694).png,120,120,Crosswalk,60,60,89,97
Cross (694).png,120,120,Crosswalk,83,74,120,120
Cross (695).png,120,120,Crosswalk,74,79,120,90
Cross (695).png,120,120,Crosswalk,48,85,84,99
Cross (695).png,120,120,Crosswalk,21,91,55,103
Cross (695).png,120,120,Crosswalk,1,98,28,115
Cross (696).png,120,120,Crosswalk,27,32,92,46
Cross (696).png,120,120,Crosswalk,1,43,30,79
Cross (696).png,120,120,Crosswalk,13,40,44,66
Cross (696).png,120,120,Crosswalk,31,36,62,57
Cross (697).png,120,120,Crosswalk,50,53,95,69
Cross (697).png,120,120,Crosswalk,20,61,60,78
Cross (697).png,120,120,Crosswalk,1,67,33,88
Cross (698).png,120,120,Crosswalk,79,51,120,97
Cross (698).png,120,120,Crosswalk,56,64,101,111
Cross (698).png,120,120,Crosswalk,1,72,77,108
Cross (699).png,120,120,Crosswalk,27,27,57,44
Cross (699).png,120,120,Crosswalk,36,38,74,67
Cross (699).png,120,120,Crosswalk,53,50,88,88
Cross (699).png,120,120,Crosswalk,64,63,120,119
Cross (7).png,120,120,Crosswalk,0,96,99,103
Cross (70).png,120,120,Crosswalk,0,27,25,100
Cross (70).png,120,120,Crosswalk,17,16,49,80
Cross (70).png,120,120,Crosswalk,43,17,60,59
Cross (70).png,120,120,Crosswalk,56,16,70,49
Cross (70).png,120,120,Crosswalk,65,11,79,45
Cross (70).png,120,120,Crosswalk,76,12,86,38
Cross (70).png,120,120,Crosswalk,84,11,93,33
Cross (70).png,120,120,Crosswalk,90,8,113,26
Cross (701).png,120,120,Crosswalk,11,21,67,42
Cross (701).png,120,120,Crosswalk,30,35,91,62
Cross (701).png,120,120,Crosswalk,58,50,120,84
Cross (701).png,120,120,Crosswalk,78,75,120,114
Cross (702).png,120,120,Crosswalk,20,52,79,64
Cross (702).png,120,120,Crosswalk,1,60,25,75
Cross (702).png,120,120,Crosswalk,14,35,37,43
Cross (702).png,120,120,Crosswalk,37,39,80,51
Cross (703).png,120,120,Crosswalk,1,63,98,76
Cross (703).png,120,120,Crosswalk,2,44,31,54
Cross (703).png,120,120,Crosswalk,30,48,62,60
Cross (703).png,120,120,Crosswalk,59,51,104,65
Cross (704).png,120,120,Crosswalk,1,90,115,114
Cross (704).png,120,120,Crosswalk,33,55,99,59
Cross (705).png,120,120,Crosswalk,46,54,89,120
Cross (705).png,120,120,Crosswalk,89,78,101,120
Cross (705).png,120,120,Crosswalk,89,95,111,120
Cross (705).png,120,120,Crosswalk,72,31,91,44
Cross (705).png,120,120,Crosswalk,90,28,106,39
Cross (705).png,120,120,Crosswalk,106,24,120,35
Cross (707).png,120,120,Crosswalk,1,89,57,97
Cross (707).png,120,120,Crosswalk,29,99,62,120
Cross (707).png,120,120,Crosswalk,1,104,31,120
Cross (708).png,120,120,Crosswalk,1,48,18,83
Cross (708).png,120,120,Crosswalk,16,60,49,99
Cross (708).png,120,120,Crosswalk,46,71,79,119
Cross (708).png,120,120,Crosswalk,79,83,120,120
Cross (709).png,120,120,Crosswalk,1,43,33,64
Cross (709).png,120,120,Crosswalk,19,38,49,59
Cross (709).png,120,120,Crosswalk,46,33,72,52
Cross (709).png,120,120,Crosswalk,68,24,91,44
Cross (709).png,120,120,Crosswalk,90,18,118,36
Cross (71).png,120,120,Crosswalk,3,92,107,103
Cross (711).png,120,120,Crosswalk,101,60,120,69
Cross (711).png,120,120,Crosswalk,89,66,105,74
Cross (711).png,120,120,Crosswalk,69,71,90,79
Cross (711).png,120,120,Crosswalk,76,81,120,91
Cross (712).png,120,120,Crosswalk,1,69,120,76
Cross (712).png,120,120,Crosswalk,46,46,96,51
Cross (713).png,120,120,Crosswalk,1,15,40,27
Cross (713).png,120,120,Crosswalk,28,19,57,35
Cross (713).png,120,120,Crosswalk,48,28,77,45
Cross (713).png,120,120,Crosswalk,67,36,107,58
Cross (713).png,120,120,Crosswalk,95,45,120,69
Cross (714).png,120,120,Crosswalk,1,46,44,62
Cross (714).png,120,120,Crosswalk,38,49,86,66
Cross (714).png,120,120,Crosswalk,81,54,120,70
Cross (714).png,120,120,Crosswalk,1,22,18,31
Cross (714).png,120,120,Crosswalk,17,20,42,26
Cross (715).png,120,120,Crosswalk,1,73,22,120
Cross (715).png,120,120,Crosswalk,23,85,43,120
Cross (715).png,120,120,Crosswalk,44,97,69,120
Cross (715).png,120,120,Crosswalk,70,108,100,120
Cross (716).png,120,120,Crosswalk,1,58,120,62
Cross (716).png,120,120,Crosswalk,1,81,120,88
Cross (717).png,120,120,Crosswalk,89,61,120,95
Cross (717).png,120,120,Crosswalk,58,69,96,102
Cross (717).png,120,120,Crosswalk,21,76,61,107
Cross (717).png,120,120,Crosswalk,1,83,39,116
Cross (718).png,120,120,Crosswalk,48,78,100,95
Cross (718).png,120,120,Crosswalk,24,83,68,110
Cross (718).png,120,120,Crosswalk,1,93,50,117
Cross (719).png,120,120,Crosswalk,1,60,42,77
Cross (719).png,120,120,Crosswalk,35,66,60,86
Cross (719).png,120,120,Crosswalk,59,70,96,94
Cross (719).png,120,120,Crosswalk,93,74,120,101
Cross (719).png,120,120,Crosswalk,71,39,94,46
Cross (719).png,120,120,Crosswalk,51,43,75,48
Cross (719).png,120,120,Crosswalk,17,48,55,54
Cross (72).png,120,120,Crosswalk,0,110,104,120
Cross (72).png,120,120,Crosswalk,106,56,119,70
Cross (72).png,120,120,Crosswalk,89,52,107,65
Cross (720).png,120,120,Crosswalk,5,39,45,52
Cross (720).png,120,120,Crosswalk,36,44,62,58
Cross (720).png,120,120,Crosswalk,56,49,88,68
Cross (720).png,120,120,Crosswalk,82,57,120,81
Cross (721).png,120,120,Crosswalk,73,27,120,38
Cross (721).png,120,120,Crosswalk,46,33,83,46
Cross (721).png,120,120,Crosswalk,21,39,55,52
Cross (721).png,120,120,Crosswalk,1,43,24,56
Cross (722).png,120,120,Crosswalk,43,94,96,110
Cross (723).png,120,120,Crosswalk,58,83,96,89
Cross (723).png,120,120,Crosswalk,41,87,66,96
Cross (723).png,120,120,Crosswalk,23,94,44,102
Cross (723).png,120,120,Crosswalk,1,96,23,108
Cross (724).png,120,120,Crosswalk,1,92,20,103
Cross (724).png,120,120,Crosswalk,20,88,41,97
